from https://youtu.be/R-3Z0KL7QiU?t=8788 to https://youtu.be/R-3Z0KL7QiU?t=12388,,,,,
start_time,end_time,reason,start_time,end_time,reason
https://youtu.be/R-3Z0KL7QiU?t=8803,https://youtu.be/R-3Z0KL7QiU?t=8832,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=8803,https://youtu.be/R-3Z0KL7QiU?t=8808,盾には何もつけられていないのに、盾サーフィンで上と前方に浮遊していっている　（ロケットつけた時の挙動？）
https://youtu.be/R-3Z0KL7QiU?t=8856,https://youtu.be/R-3Z0KL7QiU?t=8863,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=8822,https://youtu.be/R-3Z0KL7QiU?t=8830,上と同じ、盾での空中移動
https://youtu.be/R-3Z0KL7QiU?t=8875,https://youtu.be/R-3Z0KL7QiU?t=8889,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=8856,https://youtu.be/R-3Z0KL7QiU?t=8862,上と同じ、盾での空中移動
https://youtu.be/R-3Z0KL7QiU?t=8897,https://youtu.be/R-3Z0KL7QiU?t=8912,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=8875,https://youtu.be/R-3Z0KL7QiU?t=8912,上と同じ、盾での空中移動
https://youtu.be/R-3Z0KL7QiU?t=8928,https://youtu.be/R-3Z0KL7QiU?t=8942,Physics bugs,https://youtu.be/R-3Z0KL7QiU?t=8928,https://youtu.be/R-3Z0KL7QiU?t=8938,地下へすり抜けている、おそらく天井の判定を足場にして着地している
https://youtu.be/R-3Z0KL7QiU?t=8999,https://youtu.be/R-3Z0KL7QiU?t=9024,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=8947,https://youtu.be/R-3Z0KL7QiU?t=8948,上記と同様の操縦桿を用いたすり抜け
https://youtu.be/R-3Z0KL7QiU?t=9055,https://youtu.be/R-3Z0KL7QiU?t=9085,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=8998,https://youtu.be/R-3Z0KL7QiU?t=9006,盾での空中移動
https://youtu.be/R-3Z0KL7QiU?t=9107,https://youtu.be/R-3Z0KL7QiU?t=9130,Physics bugs,https://youtu.be/R-3Z0KL7QiU?t=9020,https://youtu.be/R-3Z0KL7QiU?t=9024,盾での空中移動
https://youtu.be/R-3Z0KL7QiU?t=9156,https://youtu.be/R-3Z0KL7QiU?t=9176,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=9055,https://youtu.be/R-3Z0KL7QiU?t=9084,盾での空中移動
https://youtu.be/R-3Z0KL7QiU?t=9188,https://youtu.be/R-3Z0KL7QiU?t=9238,,https://youtu.be/R-3Z0KL7QiU?t=9087,,同じ盾が大量にある、装備プレビューと実際のフィールド上での外観が異なる（ロケットの表示の有無、二重になった剣が表示されていない）
https://youtu.be/R-3Z0KL7QiU?t=9257,https://youtu.be/R-3Z0KL7QiU?t=9280,Physics bugs,https://youtu.be/R-3Z0KL7QiU?t=9089,https://youtu.be/R-3Z0KL7QiU?t=9091,武器の増殖
https://youtu.be/R-3Z0KL7QiU?t=9362,https://youtu.be/R-3Z0KL7QiU?t=9399,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=9109,,マップが切り替わった時に体力が尽き、妖精が使用されている状態になっている
https://youtu.be/R-3Z0KL7QiU?t=9426,https://youtu.be/R-3Z0KL7QiU?t=9444,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=9113,https://youtu.be/R-3Z0KL7QiU?t=9127,操縦桿を用いたすり抜け
https://youtu.be/R-3Z0KL7QiU?t=9467,https://youtu.be/R-3Z0KL7QiU?t=9506,Physics bugs,https://youtu.be/R-3Z0KL7QiU?t=9155,https://youtu.be/R-3Z0KL7QiU?t=9251,盾での空中移動
https://youtu.be/R-3Z0KL7QiU?t=9557,https://youtu.be/R-3Z0KL7QiU?t=9565,"Players are able to achieve unintended high-speed movement or even ""flying"" by abusing an animation cancel exploit.",https://youtu.be/R-3Z0KL7QiU?t=9257,https://youtu.be/R-3Z0KL7QiU?t=9273,操縦桿を用いたすり抜けからの盾での空中移動
