from https://youtu.be/5b4TXHR85BA?t=43 to https://youtu.be/5b4TXHR85BA?t=3643,,,,,
start_time,end_time,reason,start_time,end_time,reason
https://youtu.be/5b4TXHR85BA?t=89,https://youtu.be/5b4TXHR85BA?t=131,壁を貫通して壁の内部を移動していたから,https://youtu.be/5b4TXHR85BA?t=88,https://youtu.be/5b4TXHR85BA?t=90,本来入ることができないと思われる天井を、崖つかまり処理を利用して侵入しているから
https://youtu.be/5b4TXHR85BA?t=700,https://youtu.be/5b4TXHR85BA?t=723,セーブ＆ロードを使用して扉の中に入っているから,https://youtu.be/5b4TXHR85BA?t=462,https://youtu.be/5b4TXHR85BA?t=470,空中でインベントリを開き、インベントリ内でアイテムを抱えた状態でソートを行いながらインベントリを閉じると、インベントリ内のアイテム数だけが元に戻り抱えようとしているアイテムが減らないバグが起きている。
https://youtu.be/5b4TXHR85BA?t=921,https://youtu.be/5b4TXHR85BA?t=939,空中移動しているから,https://youtu.be/5b4TXHR85BA?t=611,https://youtu.be/5b4TXHR85BA?t=671,地面に触れることなく移動することで、本来発生するはずのイベントが発生しないバグが発生している
https://youtu.be/5b4TXHR85BA?t=1079,https://youtu.be/5b4TXHR85BA?t=1106,同上,https://youtu.be/5b4TXHR85BA?t=685,https://youtu.be/5b4TXHR85BA?t=698,武器を壁際で装備したり捨てたりすることで、武器を二重装備している状態になるバグが発生している。
https://youtu.be/5b4TXHR85BA?t=1228,https://youtu.be/5b4TXHR85BA?t=1238,同上,https://youtu.be/5b4TXHR85BA?t=698,https://youtu.be/5b4TXHR85BA?t=720,持ちながら捨てている武器を装備している状態でロードを行うと、その武器の情報が書き変わらないバグが付随して起きており、ロード先にその武器を持っていくことができている。
https://youtu.be/5b4TXHR85BA?t=1267,https://youtu.be/5b4TXHR85BA?t=1310,同上,https://youtu.be/5b4TXHR85BA?t=718,https://youtu.be/5b4TXHR85BA?t=731,武器を壁際で装備したり捨てたりすることで、武器を二重装備している状態になるバグが発生している。
https://youtu.be/5b4TXHR85BA?t=1372,https://youtu.be/5b4TXHR85BA?t=1384,同上,https://youtu.be/5b4TXHR85BA?t=732,https://youtu.be/5b4TXHR85BA?t=751,持ちながら捨てている武器を装備している状態でロードを行うと、その武器の情報が書き変わらないバグが付随して起きており、ロード先にその武器を持っていくことができている。
https://youtu.be/5b4TXHR85BA?t=1433,https://youtu.be/5b4TXHR85BA?t=1440,同上,https://youtu.be/5b4TXHR85BA?t=912,https://youtu.be/5b4TXHR85BA?t=923,武器を壁際で装備したり捨てたりすることで、武器を二重装備している状態になるバグが発生している。
https://youtu.be/5b4TXHR85BA?t=1611,https://youtu.be/5b4TXHR85BA?t=1623,同上,https://youtu.be/5b4TXHR85BA?t=923,https://youtu.be/5b4TXHR85BA?t=938,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=1700,https://youtu.be/5b4TXHR85BA?t=1708,同上,https://youtu.be/5b4TXHR85BA?t=1055,https://youtu.be/5b4TXHR85BA?t=1073,空中でインベントリを開き、インベントリ内でアイテムを抱えた状態でソートを行いながらインベントリを閉じると、インベントリ内のアイテム数だけが元に戻り抱えようとしているアイテムが減らないバグが起きている。
https://youtu.be/5b4TXHR85BA?t=1788,https://youtu.be/5b4TXHR85BA?t=1798,同上,https://youtu.be/5b4TXHR85BA?t=1073,https://youtu.be/5b4TXHR85BA?t=1080,空中でインベントリを開き、インベントリ内でアイテムを抱えた状態でソートを行いながらインベントリを閉じると、インベントリ内のアイテム数だけが元に戻り抱えようとしているアイテムが減らないバグが起きている。
https://youtu.be/5b4TXHR85BA?t=1841,https://youtu.be/5b4TXHR85BA?t=1846,落下ダメージ無視,https://youtu.be/5b4TXHR85BA?t=1082,https://youtu.be/5b4TXHR85BA?t=1111,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=1860,https://youtu.be/5b4TXHR85BA?t=1942,空中移動しているから,https://youtu.be/5b4TXHR85BA?t=1175,https://youtu.be/5b4TXHR85BA?t=1178,空中でインベントリを開き、インベントリ内でアイテムを抱えた状態でソートを行いながらインベントリを閉じると、インベントリ内のアイテム数だけが元に戻り抱えようとしているアイテムが減らないバグが起きている。
https://youtu.be/5b4TXHR85BA?t=1986,https://youtu.be/5b4TXHR85BA?t=2001,同上,https://youtu.be/5b4TXHR85BA?t=1199,https://youtu.be/5b4TXHR85BA?t=1212,空中でインベントリを開き、インベントリ内でアイテムを抱えた状態でソートを行いながらインベントリを閉じると、インベントリ内のアイテム数だけが元に戻り抱えようとしているアイテムが減らないバグが起きている。
https://youtu.be/5b4TXHR85BA?t=2083,https://youtu.be/5b4TXHR85BA?t=2110,電池切れを起こさないようにしているから,https://youtu.be/5b4TXHR85BA?t=1215,https://youtu.be/5b4TXHR85BA?t=1228,何らかの方法で、バクダン付き盾を増殖している(持ちながら捨ての応用?)
https://youtu.be/5b4TXHR85BA?t=2222,https://youtu.be/5b4TXHR85BA?t=2244,空中移動しているから,https://youtu.be/5b4TXHR85BA?t=1228,https://youtu.be/5b4TXHR85BA?t=1238,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=2295,https://youtu.be/5b4TXHR85BA?t=2305,一瞬で遠くまで移動しているから,https://youtu.be/5b4TXHR85BA?t=1275,https://youtu.be/5b4TXHR85BA?t=1308,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=2655,https://youtu.be/5b4TXHR85BA?t=2664,妖精を増殖していたから,https://youtu.be/5b4TXHR85BA?t=1372,https://youtu.be/5b4TXHR85BA?t=1383,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=2671,https://youtu.be/5b4TXHR85BA?t=2702,空中移動しているから,https://youtu.be/5b4TXHR85BA?t=1433,https://youtu.be/5b4TXHR85BA?t=1438,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=2699,https://youtu.be/5b4TXHR85BA?t=2729,同上,https://youtu.be/5b4TXHR85BA?t=1610,https://youtu.be/5b4TXHR85BA?t=1621,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=2802,https://youtu.be/5b4TXHR85BA?t=2823,同上,https://youtu.be/5b4TXHR85BA?t=1701,https://youtu.be/5b4TXHR85BA?t=1706,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=2832,https://youtu.be/5b4TXHR85BA?t=2837,同上,https://youtu.be/5b4TXHR85BA?t=1713,https://youtu.be/5b4TXHR85BA?t=1720,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=2842,https://youtu.be/5b4TXHR85BA?t=2858,壁抜け、空中移動,https://youtu.be/5b4TXHR85BA?t=1784,https://youtu.be/5b4TXHR85BA?t=1796,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=3178,https://youtu.be/5b4TXHR85BA?t=3192,同上,https://youtu.be/5b4TXHR85BA?t=1838,https://youtu.be/5b4TXHR85BA?t=1841,二重装備した武器をドロップすると、足元に張り付く。この状態では弓の地上用跳躍モーションを空中で発生させることができるバグが付随して起こり、モーション発生前の速度を保持したまま落下速度をリセットできる。
https://youtu.be/5b4TXHR85BA?t=3252,https://youtu.be/5b4TXHR85BA?t=3267,同上,https://youtu.be/5b4TXHR85BA?t=1846,https://youtu.be/5b4TXHR85BA?t=1854,Zonai系のアイテムを抱えた状態でソートを行うと、インベントリ内のアイテム数だけが元に戻り抱えようとしているアイテムが減らないバグが起きている。
