from https://youtu.be/J91C4ZkthDM?t=3681 to https://youtu.be/J91C4ZkthDM?t=7281,,
start_time,end_time,reason
https://youtu.be/J91C4ZkthDM?t=4180,https://youtu.be/J91C4ZkthDM?t=4183,視点が壁側からになるとキャラクターが映らない
https://youtu.be/J91C4ZkthDM?t=4226,https://youtu.be/J91C4ZkthDM?t=4246,光る球を持ち左スティックを振ることで正規の飛び方ではない飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=4271,https://youtu.be/J91C4ZkthDM?t=4279,光る球を壁の向こうに配置し、視点を上からにし特定のモーションをすることで球を利用して速く移動している
https://youtu.be/J91C4ZkthDM?t=4281,https://youtu.be/J91C4ZkthDM?t=4287,特定のアクションをすることで本来檻を開けて通るはずが壁を通り抜けられショートカットしている
https://youtu.be/J91C4ZkthDM?t=4364,https://youtu.be/J91C4ZkthDM?t=4374,光る球を壁の向こうに配置し、視点を上からにし特定のモーションをすることで球を利用して速く移動している
https://youtu.be/J91C4ZkthDM?t=4377,https://youtu.be/J91C4ZkthDM?t=4381,特定のアクションをすることで本来檻を開けて通るはずが壁を通り抜けられショートカットしている
https://youtu.be/J91C4ZkthDM?t=4550,https://youtu.be/J91C4ZkthDM?t=4550,光る球を担いで岩に当てることでキャラクラーの体と同一化させられる
https://youtu.be/J91C4ZkthDM?t=4550,https://youtu.be/J91C4ZkthDM?t=4562,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=4791,https://youtu.be/J91C4ZkthDM?t=4800,光る球を壁の向こうに配置し、視点を上からにし特定のモーションをすることで球を利用して速く移動している
https://youtu.be/J91C4ZkthDM?t=4801,https://youtu.be/J91C4ZkthDM?t=4807,特定のアクションをすることで本来檻を開けて通るはずが壁を通り抜けられショートカットしている
https://youtu.be/J91C4ZkthDM?t=5044,https://youtu.be/J91C4ZkthDM?t=5062,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=5098,https://youtu.be/J91C4ZkthDM?t=5103,特定のアクションをすることで本来通り抜けられない壁を通り抜けている
https://youtu.be/J91C4ZkthDM?t=5236,https://youtu.be/J91C4ZkthDM?t=5263,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=5378,https://youtu.be/J91C4ZkthDM?t=5406,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=5407,https://youtu.be/J91C4ZkthDM?t=5408,キャラクターが地面の中に埋まってしまっている
https://youtu.be/J91C4ZkthDM?t=5494,https://youtu.be/J91C4ZkthDM?t=5514,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=5625,https://youtu.be/J91C4ZkthDM?t=5644,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=5771,https://youtu.be/J91C4ZkthDM?t=5806,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=5820,https://youtu.be/J91C4ZkthDM?t=5825,爆弾に矢を放ち、本来通るルートをショートカットしている
https://youtu.be/J91C4ZkthDM?t=5955,https://youtu.be/J91C4ZkthDM?t=5980,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=6146,https://youtu.be/J91C4ZkthDM?t=6152,倒れた敵がキャラクターの進路を邪魔している
https://youtu.be/J91C4ZkthDM?t=6206,https://youtu.be/J91C4ZkthDM?t=6222,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=6262,https://youtu.be/J91C4ZkthDM?t=6263,特定のアクションをすることで本来通り抜けられない壁を通り抜けている
https://youtu.be/J91C4ZkthDM?t=6351,https://youtu.be/J91C4ZkthDM?t=6370,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
https://youtu.be/J91C4ZkthDM?t=6392,https://youtu.be/J91C4ZkthDM?t=6400,光る球を壁の向こうに配置し、視点を上からにし特定のモーションをすることで球を利用して速く移動している
https://youtu.be/J91C4ZkthDM?t=6402,https://youtu.be/J91C4ZkthDM?t=6408,特定のアクションをすることで本来通り抜けられない壁を通り抜けている
https://youtu.be/J91C4ZkthDM?t=6451,https://youtu.be/J91C4ZkthDM?t=6477,光る球を壁の向こうに配置し、視点を上からにし特定のモーションをすることで球を利用して速く移動している
https://youtu.be/J91C4ZkthDM?t=6630,https://youtu.be/J91C4ZkthDM?t=6639,光る球を壁の向こうに配置し、視点を上からにし特定のモーションをすることで球を利用して速く移動している
https://youtu.be/J91C4ZkthDM?t=6643,https://youtu.be/J91C4ZkthDM?t=6646,特定のアクションをすることで本来通り抜けられない壁を通り抜けている
https://youtu.be/J91C4ZkthDM?t=6825,https://youtu.be/J91C4ZkthDM?t=6852,光る球を持ち左スティックを振ることで正規の運搬方法ではない運び方、飛び方ができてしまっていると思われる
