from https://youtu.be/ux_c4WOiYnk?t=3632 to https://youtu.be/ux_c4WOiYnk?t=7232,,
start_time,end_time,reason
https://youtu.be/ux_c4WOiYnk?t=3670,https://youtu.be/ux_c4WOiYnk?t=3672,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
https://youtu.be/ux_c4WOiYnk?t=3709,https://youtu.be/ux_c4WOiYnk?t=3729,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
https://youtu.be/ux_c4WOiYnk?t=3745,https://youtu.be/ux_c4WOiYnk?t=3764,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。ギミックを無視して進んでいるように見えるから。
https://youtu.be/ux_c4WOiYnk?t=3791,https://youtu.be/ux_c4WOiYnk?t=3812,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
https://youtu.be/ux_c4WOiYnk?t=3825,https://youtu.be/ux_c4WOiYnk?t=3829,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。ギミックを無視して進んでいるように見えるから。
https://youtu.be/ux_c4WOiYnk?t=3932,https://youtu.be/ux_c4WOiYnk?t=3936,金のリンゴが不自然に増えているから。
https://youtu.be/ux_c4WOiYnk?t=3953,https://youtu.be/ux_c4WOiYnk?t=3959,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。ギミックを無視して進んでいるように見えるから。
https://youtu.be/ux_c4WOiYnk?t=3989,https://youtu.be/ux_c4WOiYnk?t=4016,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
https://youtu.be/ux_c4WOiYnk?t=4026,https://youtu.be/ux_c4WOiYnk?t=4030,金のリンゴが不自然に増えているから。
https://youtu.be/ux_c4WOiYnk?t=4030,https://youtu.be/ux_c4WOiYnk?t=4036,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
https://youtu.be/ux_c4WOiYnk?t=4059,https://youtu.be/ux_c4WOiYnk?t=4075,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
https://youtu.be/ux_c4WOiYnk?t=4098,https://youtu.be/ux_c4WOiYnk?t=4100,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
https://youtu.be/ux_c4WOiYnk?t=4184,https://youtu.be/ux_c4WOiYnk?t=4199,明らかに侵入を意図していない場所に侵入しているから。ギミックを無視しているから。
https://youtu.be/ux_c4WOiYnk?t=4231,https://youtu.be/ux_c4WOiYnk?t=4241,移動手段として優れている割にデメリットが無いように見えるから。盾は空を飛ぶ道具ではないから。
