from https://youtu.be/T7TltPPxfCM?t=10894 to https://youtu.be/T7TltPPxfCM?t=12528,,
start_time,end_time,reason
https://youtu.be/T7TltPPxfCM?t=10893,https://youtu.be/T7TltPPxfCM?t=10900,??????????????????????????????????
https://youtu.be/T7TltPPxfCM?t=10912,https://youtu.be/T7TltPPxfCM?t=10936,?????????????????????????????????????????????????
https://youtu.be/T7TltPPxfCM?t=10971,https://youtu.be/T7TltPPxfCM?t=11005,???????????????????????
https://youtu.be/T7TltPPxfCM?t=11038,https://youtu.be/T7TltPPxfCM?t=11290,????
https://youtu.be/T7TltPPxfCM?t=11426,https://youtu.be/T7TltPPxfCM?t=11484,????
https://youtu.be/T7TltPPxfCM?t=11575,https://youtu.be/T7TltPPxfCM?t=11597,????
https://youtu.be/T7TltPPxfCM?t=11627,https://youtu.be/T7TltPPxfCM?t=11757,????
https://youtu.be/T7TltPPxfCM?t=11758,https://youtu.be/T7TltPPxfCM?t=11765,??????????????????????????????????????????????
https://youtu.be/T7TltPPxfCM?t=11765,https://youtu.be/T7TltPPxfCM?t=11778,??????????????????????????
https://youtu.be/T7TltPPxfCM?t=11778,https://youtu.be/T7TltPPxfCM?t=11972,???????????????????
https://youtu.be/T7TltPPxfCM?t=12101,https://youtu.be/T7TltPPxfCM?t=12529,???????????????????????
