from https://youtu.be/ux_c4WOiYnk?t=7232 to https://youtu.be/ux_c4WOiYnk?t=10832,,,,,
start_time,end_time,reason,start_time,end_time,reason
https://youtu.be/ux_c4WOiYnk?t=7324,https://youtu.be/ux_c4WOiYnk?t=7334,増殖バグのようなものを使っている,https://youtu.be/ux_c4WOiYnk?t=7347,https://youtu.be/ux_c4WOiYnk?t=7393,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=7348,https://youtu.be/ux_c4WOiYnk?t=7397,バグなのかわからないが空を飛んでいる,https://youtu.be/ux_c4WOiYnk?t=7407,https://youtu.be/ux_c4WOiYnk?t=7417,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=7523,https://youtu.be/ux_c4WOiYnk?t=7535,貫通バグを用いている,https://youtu.be/ux_c4WOiYnk?t=7479,https://youtu.be/ux_c4WOiYnk?t=7517,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=7671,https://youtu.be/ux_c4WOiYnk?t=7733,地面の貫通バグ,https://youtu.be/ux_c4WOiYnk?t=7529,https://youtu.be/ux_c4WOiYnk?t=7534,壁抜け
https://youtu.be/ux_c4WOiYnk?t=7846,https://youtu.be/ux_c4WOiYnk?t=7861,天井の貫通,https://youtu.be/ux_c4WOiYnk?t=7535,https://youtu.be/ux_c4WOiYnk?t=7538,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=7929,https://youtu.be/ux_c4WOiYnk?t=7954,あまりよくわからないがバグっぽい,https://youtu.be/ux_c4WOiYnk?t=7570,https://youtu.be/ux_c4WOiYnk?t=7575,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=8180,https://youtu.be/ux_c4WOiYnk?t=8211,地面の貫通バグ,https://youtu.be/ux_c4WOiYnk?t=7682,https://youtu.be/ux_c4WOiYnk?t=7690,床抜け
https://youtu.be/ux_c4WOiYnk?t=8262,https://youtu.be/ux_c4WOiYnk?t=8280,天井の貫通,https://youtu.be/ux_c4WOiYnk?t=7753,https://youtu.be/ux_c4WOiYnk?t=7767,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=8356,https://youtu.be/ux_c4WOiYnk?t=8377,地面の貫通バグ,https://youtu.be/ux_c4WOiYnk?t=7859,https://youtu.be/ux_c4WOiYnk?t=7913,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=8610,https://youtu.be/ux_c4WOiYnk?t=8623,天井の貫通,https://youtu.be/ux_c4WOiYnk?t=7935,https://youtu.be/ux_c4WOiYnk?t=7947,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=8645,https://youtu.be/ux_c4WOiYnk?t=8649,地面の貫通バグ,https://youtu.be/ux_c4WOiYnk?t=7973,https://youtu.be/ux_c4WOiYnk?t=7975,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=8679,https://youtu.be/ux_c4WOiYnk?t=8690,天井の貫通,https://youtu.be/ux_c4WOiYnk?t=8005,https://youtu.be/ux_c4WOiYnk?t=8036,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=8744,https://youtu.be/ux_c4WOiYnk?t=8750,地面の貫通バグ,https://youtu.be/ux_c4WOiYnk?t=8148,https://youtu.be/ux_c4WOiYnk?t=8149,盾の増殖？
https://youtu.be/ux_c4WOiYnk?t=8969,https://youtu.be/ux_c4WOiYnk?t=8996,地面の貫通バグ,https://youtu.be/ux_c4WOiYnk?t=8189,https://youtu.be/ux_c4WOiYnk?t=8211,壁や床を抜けている
https://youtu.be/ux_c4WOiYnk?t=9077,https://youtu.be/ux_c4WOiYnk?t=9087,よくわからないが何らかのバグを用いている,https://youtu.be/ux_c4WOiYnk?t=8273,https://youtu.be/ux_c4WOiYnk?t=8276,不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=9219,https://youtu.be/ux_c4WOiYnk?t=9225,地面の貫通バグ,https://youtu.be/ux_c4WOiYnk?t=8279,https://youtu.be/ux_c4WOiYnk?t=8335,ギアの浮遊と不自然な上昇
https://youtu.be/ux_c4WOiYnk?t=9271,https://youtu.be/ux_c4WOiYnk?t=9280,天井の貫通,https://youtu.be/ux_c4WOiYnk?t=8355,https://youtu.be/ux_c4WOiYnk?t=8373,壁や天井抜け、不自然な上昇
