from https://youtu.be/oWZuaFW2Io0?t=3684 to https://youtu.be/oWZuaFW2Io0?t=7418,,,,,
start_time,end_time,reason,start_time,end_time,reason
https://youtu.be/oWZuaFW2Io0?t=3687,https://youtu.be/oWZuaFW2Io0?t=3697,空中移動,https://youtu.be/oWZuaFW2Io0?t=3684,https://youtu.be/oWZuaFW2Io0?t=7418,動画を通してずっとロケット盾を付けてないような外見なのに無限にジャンプしている＋攻撃力が非常に高いため（スクラビルドのバグが常に起きていると判断しました）
https://youtu.be/oWZuaFW2Io0?t=3801,https://youtu.be/oWZuaFW2Io0?t=3823,空中移動,https://youtu.be/oWZuaFW2Io0?t=3850,https://youtu.be/oWZuaFW2Io0?t=3865,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=3851,https://youtu.be/oWZuaFW2Io0?t=3867,壁抜け,https://youtu.be/oWZuaFW2Io0?t=4192,https://youtu.be/oWZuaFW2Io0?t=4199,一つしかなかったはずのアイテム(Bright-Eyed Crab)が1個→2個→８個？と増殖したため
https://youtu.be/oWZuaFW2Io0?t=3931,https://youtu.be/oWZuaFW2Io0?t=3937,空中移動,https://youtu.be/oWZuaFW2Io0?t=4568,https://youtu.be/oWZuaFW2Io0?t=4611,ブループリントの画面を閉じてるように見えるのにコログがついてきているため
https://youtu.be/oWZuaFW2Io0?t=3967,https://youtu.be/oWZuaFW2Io0?t=3996,空中移動,https://youtu.be/oWZuaFW2Io0?t=5056,https://youtu.be/oWZuaFW2Io0?t=5086,武器や盾を増やしていたため
https://youtu.be/oWZuaFW2Io0?t=4026,https://youtu.be/oWZuaFW2Io0?t=4051,空中移動,https://youtu.be/oWZuaFW2Io0?t=5692,https://youtu.be/oWZuaFW2Io0?t=5699,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=4056,https://youtu.be/oWZuaFW2Io0?t=4062,空中移動,https://youtu.be/oWZuaFW2Io0?t=5758,https://youtu.be/oWZuaFW2Io0?t=5764,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=4098,https://youtu.be/oWZuaFW2Io0?t=4108,空中移動,https://youtu.be/oWZuaFW2Io0?t=5807,https://youtu.be/oWZuaFW2Io0?t=5812,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=4127,https://youtu.be/oWZuaFW2Io0?t=4133,空中移動,https://youtu.be/oWZuaFW2Io0?t=6171,https://youtu.be/oWZuaFW2Io0?t=6172,ロード後のリンクのポーズがおかしいため
https://youtu.be/oWZuaFW2Io0?t=4154,https://youtu.be/oWZuaFW2Io0?t=4171,空中移動,https://youtu.be/oWZuaFW2Io0?t=6821,https://youtu.be/oWZuaFW2Io0?t=6827,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=4225,https://youtu.be/oWZuaFW2Io0?t=4232,空中移動,https://youtu.be/oWZuaFW2Io0?t=7001,https://youtu.be/oWZuaFW2Io0?t=7036,ブループリントの画面を閉じてるように見えるのにコログがついてきているため
https://youtu.be/oWZuaFW2Io0?t=4250,https://youtu.be/oWZuaFW2Io0?t=4265,空中移動,https://youtu.be/oWZuaFW2Io0?t=7054,https://youtu.be/oWZuaFW2Io0?t=7071,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=4486,https://youtu.be/oWZuaFW2Io0?t=4501,空中移動,https://youtu.be/oWZuaFW2Io0?t=7215,https://youtu.be/oWZuaFW2Io0?t=7227,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=4521,https://youtu.be/oWZuaFW2Io0?t=4526,空中移動,https://youtu.be/oWZuaFW2Io0?t=7247,https://youtu.be/oWZuaFW2Io0?t=7263,通常プレイではいけない空間(床の下)を通り抜けたため
https://youtu.be/oWZuaFW2Io0?t=4542,https://youtu.be/oWZuaFW2Io0?t=4552,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4570,https://youtu.be/oWZuaFW2Io0?t=4576,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4595,https://youtu.be/oWZuaFW2Io0?t=4609,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4625,https://youtu.be/oWZuaFW2Io0?t=4628,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4663,https://youtu.be/oWZuaFW2Io0?t=4669,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4684,https://youtu.be/oWZuaFW2Io0?t=4694,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4725,https://youtu.be/oWZuaFW2Io0?t=4732,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4733,https://youtu.be/oWZuaFW2Io0?t=4739,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4748,https://youtu.be/oWZuaFW2Io0?t=4769,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4782,https://youtu.be/oWZuaFW2Io0?t=4791,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4803,https://youtu.be/oWZuaFW2Io0?t=4808,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4817,https://youtu.be/oWZuaFW2Io0?t=4823,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4833,https://youtu.be/oWZuaFW2Io0?t=4835,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4848,https://youtu.be/oWZuaFW2Io0?t=4852,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4886,https://youtu.be/oWZuaFW2Io0?t=4898,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=4959,https://youtu.be/oWZuaFW2Io0?t=4973,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5009,https://youtu.be/oWZuaFW2Io0?t=5012,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5032,https://youtu.be/oWZuaFW2Io0?t=5038,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5087,https://youtu.be/oWZuaFW2Io0?t=5098,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5107,https://youtu.be/oWZuaFW2Io0?t=5119,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5135,https://youtu.be/oWZuaFW2Io0?t=5139,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5154,https://youtu.be/oWZuaFW2Io0?t=5169,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5182,https://youtu.be/oWZuaFW2Io0?t=5185,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5194,https://youtu.be/oWZuaFW2Io0?t=5200,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5205,https://youtu.be/oWZuaFW2Io0?t=5226,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5244,https://youtu.be/oWZuaFW2Io0?t=5252,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5302,https://youtu.be/oWZuaFW2Io0?t=5316,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5392,https://youtu.be/oWZuaFW2Io0?t=5408,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5420,https://youtu.be/oWZuaFW2Io0?t=5428,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5440,https://youtu.be/oWZuaFW2Io0?t=5444,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5464,https://youtu.be/oWZuaFW2Io0?t=5471,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5502,https://youtu.be/oWZuaFW2Io0?t=5517,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5531,https://youtu.be/oWZuaFW2Io0?t=5536,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5550,https://youtu.be/oWZuaFW2Io0?t=5556,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5566,https://youtu.be/oWZuaFW2Io0?t=5571,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5726,https://youtu.be/oWZuaFW2Io0?t=5731,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5782,https://youtu.be/oWZuaFW2Io0?t=5799,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5831,https://youtu.be/oWZuaFW2Io0?t=5860,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=5893,https://youtu.be/oWZuaFW2Io0?t=5899,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6260,https://youtu.be/oWZuaFW2Io0?t=6269,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6336,https://youtu.be/oWZuaFW2Io0?t=6354,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6380,https://youtu.be/oWZuaFW2Io0?t=6385,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6423,https://youtu.be/oWZuaFW2Io0?t=6429,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6508,https://youtu.be/oWZuaFW2Io0?t=6512,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6548,https://youtu.be/oWZuaFW2Io0?t=6574,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6608,https://youtu.be/oWZuaFW2Io0?t=6624,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6638,https://youtu.be/oWZuaFW2Io0?t=6650,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6690,https://youtu.be/oWZuaFW2Io0?t=6701,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6707,https://youtu.be/oWZuaFW2Io0?t=6711,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6720,https://youtu.be/oWZuaFW2Io0?t=6727,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6743,https://youtu.be/oWZuaFW2Io0?t=6757,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6764,https://youtu.be/oWZuaFW2Io0?t=6787,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6800,https://youtu.be/oWZuaFW2Io0?t=6806,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6822,https://youtu.be/oWZuaFW2Io0?t=6828,壁抜け,,,
https://youtu.be/oWZuaFW2Io0?t=6855,https://youtu.be/oWZuaFW2Io0?t=6863,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6895,https://youtu.be/oWZuaFW2Io0?t=6897,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6909,https://youtu.be/oWZuaFW2Io0?t=6912,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6934,https://youtu.be/oWZuaFW2Io0?t=6947,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6950,https://youtu.be/oWZuaFW2Io0?t=6962,空中移動,,,
https://youtu.be/oWZuaFW2Io0?t=6974,https://youtu.be/oWZuaFW2Io0?t=6987,空中移動,,,
