from https://youtu.be/ux_c4WOiYnk?t=32 to https://youtu.be/ux_c4WOiYnk?t=3632,,
start_time,end_time,reason
https://youtu.be/ux_c4WOiYnk?si=-ObZwg5Bsokp6jYj&t=78,https://youtu.be/ux_c4WOiYnk?si=gff0u6YNScE0d-eV&t=129,壁のぼりから天井を貫通し、本来は入れない裏世界へ入りイベントが発生する箇所まで進み道中をスキップしていた
https://youtu.be/ux_c4WOiYnk?si=PlwuVUaUhRnyNlno&t=407,https://youtu.be/ux_c4WOiYnk?si=FCXzZhXgO7leES_8&t=414,通常のジャンプでは届かなさそうな距離を跳べている
https://youtu.be/ux_c4WOiYnk?si=lGO3xZCYqvVPjWZm&t=464,https://youtu.be/ux_c4WOiYnk?si=lHahslKVMFg1d30X&t=473,宝箱から入手した３つのWingが装備しようとした分だけ増えている
https://youtu.be/ux_c4WOiYnk?si=otL25NK9V2AXFbw5&t=712,https://youtu.be/ux_c4WOiYnk?si=UhO-Qi42RPj00Buj&t=754,捨てたはずの剣が増殖しているように見えた上に、本来持ち込めないはずのロード先にも剣を出現させている
https://youtu.be/ux_c4WOiYnk?si=wfvG9DCS9ACwqH1d&t=754,https://youtu.be/ux_c4WOiYnk?si=I7HUHek8D9jOcZKh&t=781,一つ上の動作と同じような要領でマスターソードをロード先に持ってきているし、セーブされた時点では恐らく盾も持っていなかったのでここもおかしいと思う
https://youtu.be/ux_c4WOiYnk?si=GZiMuRg4GHvORPHJ&t=899,https://youtu.be/ux_c4WOiYnk?si=t0r4OFHYG3CVAmgE&t=904,バグの影響でマスターソードが他の剣と入れ替わっていたり、捨てることができている。また、拾った際に朽ちる前のマスターソードになっている
https://youtu.be/ux_c4WOiYnk?si=xS0uzpeWzLoBB1_r&t=941,https://youtu.be/ux_c4WOiYnk?si=b2Lftqb2bbvAH3Gh&t=1042,弓を足にくっつけ、構えるとその場で高度が上がって何度もジャンプできている
https://youtu.be/ux_c4WOiYnk?si=3LbWGg6UR6qQi5i2&t=1124,https://youtu.be/ux_c4WOiYnk?si=bVQnIPR5bKuPHaKk&t=1132,素材を増殖させている
https://youtu.be/ux_c4WOiYnk?si=PrTvBOtpPoehrXnV&t=1137,https://youtu.be/ux_c4WOiYnk?si=xVWza70EGV6eR89v&t=1166,盾サーフィンやはじきと弓矢の構えを交互にすることで空中を進んでいる
https://youtu.be/ux_c4WOiYnk?si=SXno6pT7qceLCm0b&t=1232,https://youtu.be/ux_c4WOiYnk?si=kBT_kAxRXjDx8Z1p&t=1236,素材を増殖させている
