from https://youtu.be/g9ctQTzu4Vk?t=35 to https://youtu.be/g9ctQTzu4Vk?t=3635,,
start_time,end_time,reason
https://youtu.be/g9ctQTzu4Vk?t=102,https://youtu.be/g9ctQTzu4Vk?t=149,起動中の表示になっていないのにAutobuildが起動していてオブジェクトが追従しているため。
https://youtu.be/g9ctQTzu4Vk?t=300,https://youtu.be/g9ctQTzu4Vk?t=315,同上
https://youtu.be/g9ctQTzu4Vk?t=1035,https://youtu.be/g9ctQTzu4Vk?t=1058,壁を通り抜けている（2回）
https://youtu.be/g9ctQTzu4Vk?t=1658,https://youtu.be/g9ctQTzu4Vk?t=1683,地面の通り抜け（キャラクターと矢）
https://youtu.be/g9ctQTzu4Vk?t=1711,https://youtu.be/g9ctQTzu4Vk?t=1745,起動中の表示になっていないのにAutobuildが起動していてオブジェクトが追従しているため。
https://youtu.be/g9ctQTzu4Vk?t=2355,https://youtu.be/g9ctQTzu4Vk?t=2427,起動中の表示になっていないのにAutobuildが起動していてオブジェクトが追従しているため。
https://youtu.be/g9ctQTzu4Vk?t=2398,https://youtu.be/g9ctQTzu4Vk?t=2410,想定された解法ではないと考えられるため
https://youtu.be/g9ctQTzu4Vk?t=2682,https://youtu.be/g9ctQTzu4Vk?t=2704,壁抜け
https://youtu.be/g9ctQTzu4Vk?t=3231,https://youtu.be/g9ctQTzu4Vk?t=3262,盾が増殖している
https://youtu.be/g9ctQTzu4Vk?t=3275,https://youtu.be/g9ctQTzu4Vk?t=3319,壁抜け
