from https://youtu.be/T7TltPPxfCM?t=17003 to https://youtu.be/T7TltPPxfCM?t=20603,,,,,
start_time,end_time,reason,start_time,end_time,reason
https://youtu.be/T7TltPPxfCM?t=17195,https://youtu.be/T7TltPPxfCM?t=17229,アイテムが増殖している,https://youtu.be/T7TltPPxfCM?t=17361,https://youtu.be/T7TltPPxfCM?t=17369,壁をすり抜けるように通過したから。
https://youtu.be/T7TltPPxfCM?t=17365,https://youtu.be/T7TltPPxfCM?t=17371,扉をすり抜けた,https://youtu.be/T7TltPPxfCM?t=17988,https://youtu.be/T7TltPPxfCM?t=17990,仕掛けのなさそうなところで地面をすり抜けているから。
https://youtu.be/T7TltPPxfCM?t=17954,https://youtu.be/T7TltPPxfCM?t=17978,構造物をすり抜けているようにみえる,https://youtu.be/T7TltPPxfCM?t=18050,https://youtu.be/T7TltPPxfCM?t=18051,仕掛けのなさそうなところで地面をすり抜けているから。
https://youtu.be/T7TltPPxfCM?t=18052,https://youtu.be/T7TltPPxfCM?t=18082,地面の中を移動している,https://youtu.be/T7TltPPxfCM?t=18120,https://youtu.be/T7TltPPxfCM?t=18122,仕掛けのなさそうなところで地面をすり抜けているから。
https://youtu.be/T7TltPPxfCM?t=18124,https://youtu.be/T7TltPPxfCM?t=18134,地面の中を移動している,https://youtu.be/T7TltPPxfCM?t=18137,https://youtu.be/T7TltPPxfCM?t=18142,仕掛けのなさそうなところで地面をすり抜けているから。
https://youtu.be/T7TltPPxfCM?t=18385,https://youtu.be/T7TltPPxfCM?t=18393,扉をすり抜けた,https://youtu.be/T7TltPPxfCM?t=18244,https://youtu.be/T7TltPPxfCM?t=18252,今まで念力のような力で箱を運んでいたのに、勝手についてきているから。
https://youtu.be/T7TltPPxfCM?t=20450,https://youtu.be/T7TltPPxfCM?t=20477,地面の中を移動している,https://youtu.be/T7TltPPxfCM?t=18387,https://youtu.be/T7TltPPxfCM?t=18392,柵を貫通して通り抜けているから。
,,,https://youtu.be/T7TltPPxfCM?t=18406,https://youtu.be/T7TltPPxfCM?t=18409,柵を貫通して通り抜けているから。
,,,https://youtu.be/T7TltPPxfCM?t=20445,https://youtu.be/T7TltPPxfCM?t=20448,仕掛けのなさそうなところで地面をすり抜けているから。
,,,https://youtu.be/T7TltPPxfCM?t=20477,https://youtu.be/T7TltPPxfCM?t=20482,地面がないのに歩く挙動をしているから。
,,,https://youtu.be/T7TltPPxfCM?t=20632,https://youtu.be/T7TltPPxfCM?t=20645,岩の中に入っていったように見えたから。
,,,https://youtu.be/T7TltPPxfCM?t=21301,https://youtu.be/T7TltPPxfCM?t=21306,仕掛けのなさそうなところで地面をすり抜けているから。
,,,https://youtu.be/T7TltPPxfCM?t=21416,https://youtu.be/T7TltPPxfCM?t=21422,空中で立っているから。
,,,https://youtu.be/T7TltPPxfCM?t=21439,https://youtu.be/T7TltPPxfCM?t=21443,仕掛けのなさそうなところで地面をすり抜けているから。
,,,https://youtu.be/T7TltPPxfCM?t=21471,https://youtu.be/T7TltPPxfCM?t=21472,仕掛けのなさそうなところで地面をすり抜けているから。
