from https://youtu.be/mcjyerhDG1c?t=3626 to https://youtu.be/mcjyerhDG1c?t=7226,,,,,
start_time,end_time,reason,start_time,end_time,reason
https://youtu.be/mcjyerhDG1c?t=3647,https://youtu.be/mcjyerhDG1c?t=3798,なぜかアイテムが増え続けていた,https://youtu.be/mcjyerhDG1c?t=3646,https://youtu.be/mcjyerhDG1c?t=3797,アイテムが増殖している？
https://youtu.be/mcjyerhDG1c?t=4214,https://youtu.be/mcjyerhDG1c?t=4216,すり抜けた,https://youtu.be/mcjyerhDG1c?t=3808,https://youtu.be/mcjyerhDG1c?t=3874,変な挙動で飛んでいる
https://youtu.be/mcjyerhDG1c?t=4246,https://youtu.be/mcjyerhDG1c?t=4281,消えていた,https://youtu.be/mcjyerhDG1c?t=3946,https://youtu.be/mcjyerhDG1c?t=3961,変な挙動で飛んでいる
https://youtu.be/mcjyerhDG1c?t=4314,https://youtu.be/mcjyerhDG1c?t=4848,アイテム増えすぎ,https://youtu.be/mcjyerhDG1c?t=3976,https://youtu.be/mcjyerhDG1c?t=4036,変な挙動で飛んでいる
https://youtu.be/mcjyerhDG1c?t=4861,https://youtu.be/mcjyerhDG1c?t=4891,武器が増えた,https://youtu.be/mcjyerhDG1c?t=4085,https://youtu.be/mcjyerhDG1c?t=4104,変な挙動で飛んでいる（以下移動手段として無視）
https://youtu.be/mcjyerhDG1c?t=5084,https://youtu.be/mcjyerhDG1c?t=5086,すり抜けた,https://youtu.be/mcjyerhDG1c?t=4201,https://youtu.be/mcjyerhDG1c?t=4217,アイテムを利用しすり抜けて地下へ
https://youtu.be/mcjyerhDG1c?t=5137,https://youtu.be/mcjyerhDG1c?t=5169,すり抜けた,https://youtu.be/mcjyerhDG1c?t=4244,https://youtu.be/mcjyerhDG1c?t=4849,ムービーを何度も見て？アイテム増殖
https://youtu.be/mcjyerhDG1c?t=5578,https://youtu.be/mcjyerhDG1c?t=5594,通れなそうなところを通っていた,https://youtu.be/mcjyerhDG1c?t=4851,https://youtu.be/mcjyerhDG1c?t=4896,盾の増殖？
https://youtu.be/mcjyerhDG1c?t=6375,https://youtu.be/mcjyerhDG1c?t=7027,アイテムを復活させていた,https://youtu.be/mcjyerhDG1c?t=4904,https://youtu.be/mcjyerhDG1c?t=4965,剣を繰り返し落として拾っているだけ？
,,,https://youtu.be/mcjyerhDG1c?t=5077,https://youtu.be/mcjyerhDG1c?t=5087,アイテムを利用しすり抜けて地下へ
,,,https://youtu.be/mcjyerhDG1c?t=5137,https://youtu.be/mcjyerhDG1c?t=5173,アイテムを利用しすり抜けて地下へ
,,,https://youtu.be/mcjyerhDG1c?t=5177,https://youtu.be/mcjyerhDG1c?t=5574,変な挙動で飛んでいる
,,,https://youtu.be/mcjyerhDG1c?t=5575,https://youtu.be/mcjyerhDG1c?t=5596,アイテムを利用しすり抜けて地下へ
,,,https://youtu.be/mcjyerhDG1c?t=5595,https://youtu.be/mcjyerhDG1c?t=6054,変な挙動で飛んでいる
,,,https://youtu.be/mcjyerhDG1c?t=6346,https://youtu.be/mcjyerhDG1c?t=7029,セーブとロードを繰り返してアイテム復活？
,,,https://youtu.be/mcjyerhDG1c?t=7053,https://youtu.be/mcjyerhDG1c?t=7156,変な挙動で飛んでいる
