from https://youtu.be/2QvoRZejf9s?t=10913 to https://youtu.be/2QvoRZejf9s?t=14513,,,,,
start_time,end_time,reason,start_time,end_time,reason
https://youtu.be/2QvoRZejf9s?t=11059,https://youtu.be/2QvoRZejf9s?t=11070,The health has already been exhausted.,https://youtu.be/2QvoRZejf9s?t=10965,https://youtu.be/2QvoRZejf9s?t=10982,異常にリンクが爆弾で吹き飛んでいる
https://youtu.be/2QvoRZejf9s?t=11331,https://youtu.be/2QvoRZejf9s?t=11366,The character goes into the wall.,https://youtu.be/2QvoRZejf9s?t=11039,https://youtu.be/2QvoRZejf9s?t=11040,異常にリンクが爆弾で吹き飛んでいる
https://youtu.be/2QvoRZejf9s?t=11491,https://youtu.be/2QvoRZejf9s?t=11525,The player said something about the bug of the bow.,https://youtu.be/2QvoRZejf9s?t=11068,https://youtu.be/2QvoRZejf9s?t=11069,異常にリンクが爆弾で吹き飛んでいる
https://youtu.be/2QvoRZejf9s?t=14158,https://youtu.be/2QvoRZejf9s?t=14167,The health has already been exhausted.,https://youtu.be/2QvoRZejf9s?t=11070,https://youtu.be/2QvoRZejf9s?t=11140,異常にリンクが爆弾で吹き飛んでいる
https://youtu.be/2QvoRZejf9s?t=14211,https://youtu.be/2QvoRZejf9s?t=14241,The character goes through the wall.,https://youtu.be/2QvoRZejf9s?t=11170,https://youtu.be/2QvoRZejf9s?t=11172,異常にリンクが爆弾で吹き飛んでいる
https://youtu.be/2QvoRZejf9s?t=14482,https://youtu.be/2QvoRZejf9s?t=14491,The character goes through the wall.,https://youtu.be/2QvoRZejf9s?t=11222,https://youtu.be/2QvoRZejf9s?t=11223,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=11330,https://youtu.be/2QvoRZejf9s?t=11355,画面の移りかたがおかしい
,,,https://youtu.be/2QvoRZejf9s?t=11430,https://youtu.be/2QvoRZejf9s?t=11460,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=11510,https://youtu.be/2QvoRZejf9s?t=11515,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=11565,https://youtu.be/2QvoRZejf9s?t=11570,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=11730,https://youtu.be/2QvoRZejf9s?t=11750,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=11780,https://youtu.be/2QvoRZejf9s?t=11860,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=11940,https://youtu.be/2QvoRZejf9s?t=11970,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12030,https://youtu.be/2QvoRZejf9s?t=12090,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12112,https://youtu.be/2QvoRZejf9s?t=12113,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12150,https://youtu.be/2QvoRZejf9s?t=12180,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12199,https://youtu.be/2QvoRZejf9s?t=12240,異常にリンクが爆弾で吹き飛んでいる(失敗？）
,,,https://youtu.be/2QvoRZejf9s?t=12302,https://youtu.be/2QvoRZejf9s?t=12350,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12385,https://youtu.be/2QvoRZejf9s?t=12400,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12710,https://youtu.be/2QvoRZejf9s?t=12715,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12749,https://youtu.be/2QvoRZejf9s?t=12755,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=12805,https://youtu.be/2QvoRZejf9s?t=12820,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=13085,https://youtu.be/2QvoRZejf9s?t=13095,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=13140,https://youtu.be/2QvoRZejf9s?t=13170,異常にリンクが爆弾で吹き飛んでいる(失敗？）
,,,https://youtu.be/2QvoRZejf9s?t=13230,https://youtu.be/2QvoRZejf9s?t=13250,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=13340,https://youtu.be/2QvoRZejf9s?t=13380,異常にリンクが爆弾で吹き飛んでいる
,,,https://youtu.be/2QvoRZejf9s?t=13400,https://youtu.be/2QvoRZejf9s?t=13410,異常にリンクが爆弾で吹き飛んでいる
